fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
F7_7_Def,dan4,0.085,58,64,69,71,71,71,71,71,71,71,69.099
F7_7_Def,wo,0.13,71,72,72,73,73,73,73,73,72,64,72.134
F7_7_Def,zhao3,0.18,64,47,60,71,72,69,67,64,54,40,61.875
F7_7_Def,fou3,0.08,40,45,50,50,48,56,61,62,61,60,53.767
F7_7_Def,dao,0.17,60,56,69,73,72,71,71,71,71,71,68.861
F7_7_Def,na,0.16,71,71,71,71,70,71,71,71,72,71,70.978
F7_7_Def,ge,0.11,71,70,68,66,66,68,70,71,71,70,69.033
F7_7_Def,wang3,0.16,70,69,69,70,70,69,67,64,60,55,66.79
F7_7_Def,zhan4,0.342,55,58,39,55,71,71,71,65,63,54,61.16
F7_7_Def,sil,0.109,54,44,38,35,35,36,37,--undefined--,--undefined--,--undefined--,38.575
F7_7_Non,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,31,31,28,25,27,34,28.806
F7_7_Non,dan4,0.11,34,48,57,62,69,71,73,74,74,74,64.521
F7_7_Non,wo,0.1,74,73,73,74,75,75,75,74,73,69,73.826
F7_7_Non,zhao3,0.14,69,55,56,66,74,75,72,69,63,58,65.903
F7_7_Non,bu,0.09,58,55,47,44,46,52,55,59,60,55,52.741
F7_7_Non,dao,0.15,55,56,69,75,75,74,74,74,74,74,70.332
F7_7_Non,ne2,0.15,74,72,72,72,73,74,74,73,70,65,72.075
F7_7_Non,ge,0.11,65,59,53,53,64,70,70,70,70,71,64.042
F7_7_Non,wang3,0.11,71,72,72,71,69,65,61,57,53,53,64.538
F7_7_Non,zhan4,0.19,53,58,53,51,59,72,72,69,65,63,61.939
F7_7_Non,sil,0.129,63,58,59,47,38,36,36,36,--undefined--,--undefined--,46.132
F7_8_Def,sil,0.083,--undefined--,--undefined--,--undefined--,--undefined--,29,25,29,38,48,57,35.719
F7_8_Def,dan4,0.092,57,62,68,72,72,73,74,74,75,75,70.655
F7_8_Def,wo,0.12,75,75,74,74,74,73,72,72,71,66,72.914
F7_8_Def,bu,0.13,66,54,46,46,49,53,68,73,72,65,58.538
F7_8_Def,zhi1,0.14,65,52,53,57,60,73,76,76,75,74,65.686
F7_8_Def,dao4,0.18,74,70,76,76,74,73,74,75,75,72,74.026
F7_8_Def,zen3,0.13,72,64,51,50,66,73,73,71,69,67,65.026
F7_8_Def,me,0.08,67,67,67,67,67,67,66,66,67,67,66.71
F7_8_Def,yong4,0.254,67,66,68,73,75,74,73,70,65,52,69.469
F7_8_Def,sil,0.111,52,45,42,38,37,35,31,--undefined--,--undefined--,--undefined--,38.379
F7_8_Non,sil,0.175,--undefined--,--undefined--,59,47,38,37,34,33,33,32,39.643
F7_8_Non,dan4,0.12,32,42,54,53,61,71,73,74,75,75,61.966
F7_8_Non,wo,0.08,75,76,76,76,76,75,74,73,70,66,74.094
F7_8_Non,bu,0.12,66,62,54,52,59,68,71,72,69,65,63.729
F7_8_Non,zhi1,0.09,65,64,66,69,71,71,71,69,66,65,67.884
F7_8_Non,dao4,0.14,65,72,77,77,75,74,75,75,75,71,74.268
F7_8_Non,zen3,0.12,71,61,53,53,66,72,72,71,70,67,65.19
F7_8_Non,me,0.08,67,67,67,67,67,66,64,63,62,61,65.126
F7_8_Non,yong4,0.17,61,63,67,71,75,75,74,75,74,72,71.208
F7_8_Non,sil,0.195,72,69,64,61,58,45,48,47,--undefined--,--undefined--,56.476
F7_9_Def,sil,0.117,--undefined--,--undefined--,--undefined--,36,35,37,50,56,56,68,46.199
F7_9_Def,dan4,0.058,68,71,72,73,74,74,75,75,76,76,73.383
F7_9_Def,wo,0.1,76,76,76,76,76,76,76,75,74,72,75.394
F7_9_Def,mei2,0.13,72,71,71,71,72,74,74,75,75,75,72.864
F7_9_Def,you3,0.14,75,75,74,74,74,74,73,73,70,61,72.965
F7_9_Def,ting1,0.2,61,53,61,66,59,69,73,73,71,57,64.66
F7_9_Def,qing1,0.23,57,54,59,57,61,71,71,69,69,61,63.087
F7_9_Def,chu,0.29,61,53,58,54,63,71,72,70,66,57,62.677
F7_9_Def,sil,0.119,57,47,45,38,34,34,33,--undefined--,--undefined--,--undefined--,39.293
F7_9_Non,sil,0.045,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,39,39,38,36,38.051
F7_9_Non,dan4,0.14,36,29,38,52,65,70,71,72,73,74,58.339
F7_9_Non,wo,0.09,74,74,75,75,76,76,75,74,72,71,74.507
F7_9_Non,mei2,0.11,71,69,68,68,70,72,73,73,72,73,70.775
F7_9_Non,you3,0.13,73,73,74,74,74,73,73,72,69,63,72.173
F7_9_Non,ting1,0.16,63,59,55,56,70,74,74,73,71,67,66.26
F7_9_Non,qing1,0.2,67,58,57,62,73,73,73,73,73,67,67.589
F7_9_Non,chu,0.22,67,56,56,53,58,69,69,68,59,56,61.048
F7_9_Non,sil,0.109,56,45,41,37,35,36,39,--undefined--,--undefined--,--undefined--,40.017
F8_10_Def,sil,0.043,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47,51,55,50.017
F8_10_Def,dan4,0.092,55,59,68,73,75,75,75,75,74,72,70.737
F8_10_Def,shi,0.15,72,66,58,59,57,53,57,70,71,69,62.237
F8_10_Def,wo,0.07,69,68,68,67,67,67,67,67,67,66,67.106
F8_10_Def,shen1,0.23,66,57,54,56,52,65,74,73,72,69,63.166
F8_10_Def,ti3,0.17,69,61,56,55,53,48,63,70,67,61,59.801
F8_10_Def,bu,0.1,61,56,50,44,41,42,44,44,44,45,46.329
F8_10_Def,tai,0.14,45,51,55,66,68,68,68,68,67,64,62.725
F8_10_Def,shu1,0.25,64,52,53,53,48,40,62,67,66,61,56.025
F8_10_Def,fu2,0.32,61,41,42,41,35,51,65,64,60,--undefined--,50.7
F8_10_Def,sil,0.014,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
F8_10_Non,sil,0.066,--undefined--,--undefined--,--undefined--,--undefined--,32,32,33,40,49,56,39.249
F8_10_Non,dan4,0.109,56,68,74,77,78,77,76,75,75,74,74.086
F8_10_Non,shi,0.13,74,71,65,61,58,56,68,73,75,76,66.842
F8_10_Non,wo,0.06,76,76,75,74,72,71,70,69,68,67,72.022
F8_10_Non,shen1,0.21,67,59,62,61,63,70,69,68,66,64,64.79
F8_10_Non,ti3,0.14,64,59,56,57,55,63,72,72,68,63,62.748
F8_10_Non,bu,0.08,63,62,63,64,64,65,68,70,69,66,65.428
F8_10_Non,tai,0.15,66,57,56,65,67,67,67,67,67,63,64.093
F8_10_Non,shu1,0.21,63,56,57,55,52,62,68,69,69,64,61.101
F8_10_Non,fu2,0.219,64,55,46,46,42,52,58,60,62,51,53.093
F8_10_Non,sil,0.09,51,44,44,45,44,42,39,--undefined--,--undefined--,--undefined--,43.847
F8_1_Def,sil,0.055,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35,34,33,31,35,33.371
F8_1_Def,tu2,0.13,35,53,55,52,51,54,68,72,71,69,58.869
F8_1_Def,shu1,0.14,69,64,55,52,50,59,70,73,72,71,62.763
F8_1_Def,guan3,0.15,71,71,73,73,72,71,71,70,69,70,71.183
F8_1_Def,li,0.08,70,70,71,70,70,70,69,69,68,66,69.452
F8_1_Def,hao3,0.15,66,61,57,55,55,54,56,59,61,64,57.84
F8_1_Def,xiang4,0.19,64,55,55,50,51,67,67,67,67,67,60.638
F8_1_Def,mei2,0.12,67,67,67,68,68,70,70,70,70,70,68.747
F8_1_Def,you,0.1,70,69,69,68,67,68,68,68,68,68,68.114
F8_1_Def,zhe4,0.17,68,63,51,56,53,66,69,68,65,62,61.781
F8_1_Def,ben3,0.14,62,62,63,64,61,58,58,62,63,63,61.535
F8_1_Def,shu,0.382,63,46,53,54,48,59,62,66,56,40,55.794
F8_1_Def,sil,0.092,40,38,34,30,30,30,29,--undefined--,--undefined--,--undefined--,32.697
F8_1_Non,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,32,35,40,44,42,41,38.315
F8_1_Non,tu2,0.15,41,54,55,56,55,51,57,68,68,66,57.779
F8_1_Non,shu1,0.09,66,66,67,69,70,71,71,71,70,70,69.058
F8_1_Non,guan3,0.13,70,72,75,76,74,72,72,72,71,71,72.749
F8_1_Non,li,0.09,71,71,72,73,73,74,74,74,73,71,72.845
F8_1_Non,hao3,0.13,71,66,59,57,56,60,66,67,66,64,62.777
F8_1_Non,xiang4,0.15,64,59,55,56,52,64,68,67,66,64,61.222
F8_1_Non,mei2,0.13,64,66,66,66,67,67,67,68,69,70,67.024
F8_1_Non,you,0.09,70,70,70,70,70,69,69,69,69,67,69.247
F8_1_Non,zhe4,0.11,67,61,56,53,52,59,66,67,63,60,60.194
F8_1_Non,ben3,0.11,60,60,62,62,61,59,57,59,60,60,60.016
F8_1_Non,shu,0.272,60,57,56,52,49,42,58,58,60,46,53.988
F8_1_Non,sil,0.085,46,45,43,42,39,37,--undefined--,--undefined--,--undefined--,--undefined--,41.301
F8_2_Def,sil,0.091,--undefined--,--undefined--,--undefined--,32,39,47,47,41,47,60,44.194
F8_2_Def,dan4,0.164,60,70,72,70,66,64,65,67,69,70,67.685
F8_2_Def,wo,0.13,70,73,75,76,76,76,75,74,72,66,73.946
F8_2_Def,xian4,0.2,66,56,54,50,68,73,73,72,71,72,65.108
F8_2_Def,zai4,0.15,72,73,73,73,73,72,73,73,73,73,72.967
F8_2_Def,you,0.04,73,73,73,73,74,74,74,74,74,74,73.523
F8_2_Def,dian3,0.25,74,73,71,74,74,73,71,70,69,60,71.418
F8_2_Def,ji2,0.26,60,46,42,49,48,51,45,67,68,65,53.099
F8_2_Def,shi4,0.432,65,56,61,61,51,70,68,65,63,51,62.443
F8_2_Def,sil,0.085,51,44,40,40,39,39,--undefined--,--undefined--,--undefined--,--undefined--,41.074
F8_2_Non,sil,0.061,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46,47,48,51,54,48.707
F8_2_Non,dan4,0.084,54,58,67,74,77,78,78,78,78,77,72.503
F8_2_Non,wo,0.13,77,77,77,76,75,74,73,73,72,70,74.524
F8_2_Non,xian4,0.12,70,66,61,62,71,74,75,75,74,74,70.023
F8_2_Non,zai4,0.1,74,74,74,73,72,72,71,70,70,70,72.212
F8_2_Non,you,0.08,70,70,70,70,71,71,72,73,74,74,71.541
F8_2_Non,dian3,0.18,74,74,72,73,71,69,68,68,67,65,70.105
F8_2_Non,ji2,0.18,65,57,49,50,47,59,62,61,62,58,56.553
F8_2_Non,shi4,0.289,58,56,58,58,51,56,64,63,60,48,57.542
F8_2_Non,sil,0.094,48,42,40,38,36,36,36,--undefined--,--undefined--,--undefined--,38.837
F8_3_Def,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31,33,35,40,44,35.487
F8_3_Def,jin1,0.17,44,51,56,72,77,77,76,74,70,66,67.736
F8_3_Def,tian1,0.17,66,68,72,76,77,76,76,75,75,71,73.751
F8_3_Def,bi4,0.15,71,61,52,56,64,71,73,74,74,72,66.325
F8_3_Def,xu1,0.25,72,61,59,61,59,54,66,70,73,66,63.575
F8_3_Def,ji3,0.14,66,53,42,50,64,66,66,66,63,60,59.346
F8_3_Def,ta1,0.17,60,57,59,62,65,68,69,70,70,68,64.836
F8_3_Def,da,0.19,68,66,55,64,67,63,60,59,61,63,62.152
F8_3_Def,dian4,0.16,63,58,65,70,69,69,68,69,69,68,66.844
F8_3_Def,hua4,0.288,68,62,48,50,59,66,65,63,59,47,58.979
F8_3_Def,sil,0.07,47,43,40,38,37,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,39.786
F8_3_Non,sil,0.102,--undefined--,--undefined--,--undefined--,27,30,38,43,40,38,48,37.127
F8_3_Non,jin1,0.183,48,53,63,71,71,75,76,76,78,77,69.759
F8_3_Non,tian1,0.11,77,76,75,76,75,76,76,75,73,71,75.049
F8_3_Non,bi4,0.08,71,71,71,71,72,72,73,73,73,72,71.872
F8_3_Non,xu1,0.16,72,64,56,57,57,57,68,71,71,67,63.427
F8_3_Non,ji3,0.18,67,56,59,72,73,70,68,66,65,64,66.125
F8_3_Non,ta1,0.07,64,65,65,64,64,65,66,66,65,65,64.95
F8_3_Non,da,0.12,65,66,66,67,66,65,64,63,62,57,64.578
F8_3_Non,dian4,0.14,57,56,62,64,64,63,63,64,62,62,62.012
F8_3_Non,hua4,0.318,62,58,54,65,63,63,55,57,43,37,56.94
F8_3_Non,sil,0.053,37,34,31,30,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,32.36
F8_4_Def,sil,0.08,--undefined--,--undefined--,--undefined--,--undefined--,27,28,29,31,40,48,32.365
F8_4_Def,dan4,0.095,48,58,66,70,72,73,74,74,74,74,69.108
F8_4_Def,wo,0.08,74,74,74,74,74,75,75,75,75,73,74.49
F8_4_Def,mei2,0.14,73,71,70,69,70,71,72,72,73,73,71.215
F8_4_Def,you,0.15,73,73,74,73,73,71,71,71,69,64,71.607
F8_4_Def,shou1,0.23,64,56,59,56,63,73,74,73,73,70,65.765
F8_4_Def,dao,0.17,70,69,72,72,72,72,71,70,71,70,71.18
F8_4_Def,na,0.18,70,70,70,69,69,69,69,68,64,55,67.803
F8_4_Def,feng,0.17,55,49,45,53,69,69,69,69,68,68,61.266
F8_4_Def,you2,0.18,68,67,65,65,66,64,61,61,61,61,63.829
F8_4_Def,jian4,0.199,61,48,45,44,63,63,62,63,62,52,56.464
F8_4_Def,sil,0.108,52,44,40,40,39,35,33,--undefined--,--undefined--,--undefined--,39.445
F8_4_Non,sil,0.088,--undefined--,--undefined--,--undefined--,34,36,37,34,36,45,52,38.258
F8_4_Non,dan4,0.107,52,65,73,76,77,78,78,78,76,76,73.909
F8_4_Non,wo,0.07,76,75,74,73,73,72,71,70,69,69,71.939
F8_4_Non,mei2,0.13,69,68,67,67,67,67,68,69,69,70,67.831
F8_4_Non,you,0.1,70,69,69,70,70,70,70,69,68,66,69.405
F8_4_Non,shou1,0.18,66,60,56,57,55,56,67,68,68,65,61.452
F8_4_Non,dao,0.13,65,62,66,68,68,69,68,68,67,65,66.697
F8_4_Non,na,0.14,65,65,66,67,67,68,67,66,63,59,65.692
F8_4_Non,feng,0.13,59,50,47,45,42,54,62,63,62,61,53.828
F8_4_Non,you2,0.18,61,61,59,61,61,59,59,59,60,59,59.893
F8_4_Non,jian4,0.226,59,50,53,45,62,61,59,60,60,47,56.151
F8_4_Non,sil,0.095,47,42,39,38,38,34,30,--undefined--,--undefined--,--undefined--,37.561
F8_5_Def,sil,0.064,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29,31,35,44,52,35.758
F8_5_Def,dan4,0.081,52,59,65,69,72,73,74,75,75,75,69.566
F8_5_Def,wo,0.15,75,75,75,73,73,72,72,70,67,61,71.773
F8_5_Def,bu,0.12,61,51,43,44,47,50,53,63,65,62,53.124
F8_5_Def,zhi1,0.09,62,59,59,61,66,69,71,72,72,72,66.348
F8_5_Def,dao4,0.18,72,72,72,71,70,70,70,69,67,61,69.89
F8_5_Def,hui4,0.22,61,53,55,51,54,72,73,72,72,71,63.075
F8_5_Def,yi4,0.13,71,70,70,70,69,69,69,68,66,60,68.553
F8_5_Def,di4,0.2,60,46,44,52,59,71,73,72,71,65,61.078
F8_5_Def,dian3,0.24,65,45,51,48,63,69,68,66,59,48,58.548
F8_5_Def,sil,0.119,48,41,42,40,38,37,33,--undefined--,--undefined--,--undefined--,38.508
F8_5_Non,sil,0.072,--undefined--,--undefined--,--undefined--,--undefined--,29,27,30,37,47,54,35.978
F8_5_Non,dan4,0.103,54,64,72,76,77,77,78,77,76,75,73.632
F8_5_Non,wo,0.11,75,75,74,74,73,73,72,71,71,70,72.893
F8_5_Non,bu,0.08,70,69,68,67,65,65,69,72,71,69,68.638
F8_5_Non,zhi1,0.1,69,67,66,65,65,67,70,73,72,72,68.507
F8_5_Non,dao4,0.1,72,73,74,74,74,75,74,72,71,70,73.148
F8_5_Non,hui4,0.2,70,62,53,53,55,72,75,73,70,70,64.772
F8_5_Non,yi4,0.09,70,70,69,69,69,68,67,65,62,57,66.983
F8_5_Non,di4,0.18,57,49,55,68,68,68,69,67,63,60,62.899
F8_5_Non,dian3,0.228,60,50,59,62,62,64,60,59,56,43,57.878
F8_5_Non,sil,0.083,43,39,35,36,36,32,--undefined--,--undefined--,--undefined--,--undefined--,35.942
F8_6_Def,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,26,28,30,32,36,40,30.946
F8_6_Def,dan4,0.09,40,49,58,65,70,72,72,73,73,74,65.358
F8_6_Def,wo,0.17,74,74,74,74,72,71,70,69,67,61,71.09
F8_6_Def,bu,0.12,61,57,54,48,42,51,58,65,68,60,55.877
F8_6_Def,tai,0.18,60,54,57,57,57,58,68,69,69,68,61.32
F8_6_Def,ming2,0.23,68,68,68,67,68,68,68,67,66,63,67.285
F8_6_Def,bai,0.23,63,56,62,69,67,67,66,67,65,56,64.229
F8_6_Def,qi,0.2,56,45,50,49,53,54,51,62,65,60,53.9
F8_6_Def,zhong1,0.18,60,50,53,57,69,67,67,67,67,68,62.292
F8_6_Def,di1,0.17,68,68,67,67,67,67,66,66,66,67,66.845
F8_6_Def,yuan2,0.21,67,68,68,67,66,66,66,67,67,66,66.83
F8_6_Def,li3,0.15,66,67,66,65,64,63,62,60,57,49,62.448
F8_6_Def,sil,0.117,49,41,38,34,30,30,27,--undefined--,--undefined--,--undefined--,34.2
F8_6_Non,sil,0.1,--undefined--,--undefined--,--undefined--,30,29,28,28,30,39,53,32.158
F8_6_Non,dan4,0.085,53,65,73,77,79,79,79,78,77,77,74.499
F8_6_Non,wo,0.14,77,76,75,75,74,73,72,71,69,67,73.226
F8_6_Non,bu,0.09,67,65,65,67,69,71,73,72,71,70,69.167
F8_6_Non,tai,0.13,70,69,68,67,68,70,71,73,72,70,69.829
F8_6_Non,ming2,0.18,70,71,69,69,69,69,68,67,67,67,68.678
F8_6_Non,bai,0.17,67,70,72,72,73,73,71,71,68,63,70.518
F8_6_Non,qi,0.16,63,57,56,57,57,57,54,63,63,65,58.701
F8_6_Non,zhong1,0.12,65,67,69,69,68,69,69,69,68,68,68.13
F8_6_Non,de,0.09,68,68,68,69,69,68,68,67,67,67,68.039
F8_6_Non,yuan2,0.23,67,66,66,67,67,66,65,65,64,65,65.931
F8_6_Non,li3,0.184,65,66,65,63,60,59,60,61,58,44,60.823
F8_6_Non,sil,0.1,44,40,40,39,35,31,30,--undefined--,--undefined--,--undefined--,36.488
F8_7_Def,sil,0.067,--undefined--,--undefined--,--undefined--,--undefined--,29,31,33,38,47,54,37.668
F8_7_Def,dan4,0.078,54,62,69,72,73,73,74,74,73,73,70.5
F8_7_Def,wo,0.14,73,73,73,73,73,73,74,74,73,67,72.836
F8_7_Def,zhao3,0.22,67,54,58,67,67,64,64,63,55,55,61.622
F8_7_Def,bu,0.09,55,50,42,41,44,45,48,52,52,52,47.361
F8_7_Def,dao,0.14,52,47,54,56,67,68,68,68,68,67,61.658
F8_7_Def,na,0.2,67,67,67,67,66,65,65,65,65,65,66.04
F8_7_Def,ge,0.17,65,65,65,66,66,65,64,64,64,62,64.801
F8_7_Def,wang3,0.09,62,62,62,61,61,61,62,62,62,62,61.539
F8_7_Def,zhan4,0.283,62,58,51,45,56,66,65,60,56,43,56.431
F8_7_Def,sil,0.091,43,38,37,36,35,34,33,--undefined--,--undefined--,--undefined--,36.057
F8_7_Non,sil,0.069,--undefined--,--undefined--,--undefined--,--undefined--,30,30,33,42,54,63,40.87
F8_7_Non,dan4,0.086,63,72,77,79,81,81,81,81,81,80,78.398
F8_7_Non,wo,0.12,80,80,79,78,78,77,76,75,74,71,77.039
F8_7_Non,zhao3,0.21,71,59,63,72,71,68,67,69,63,48,65.749
F8_7_Non,bu,0.06,48,45,45,50,57,62,64,64,62,62,56.079
F8_7_Non,dao,0.11,62,67,70,72,71,70,69,70,71,70,69.561
F8_7_Non,ne2,0.12,70,69,69,69,68,68,68,68,67,66,68.412
F8_7_Non,ge,0.09,66,65,65,66,67,68,69,70,69,68,67.488
F8_7_Non,wang3,0.14,68,68,67,68,67,64,62,60,58,58,64.128
F8_7_Non,zhan4,0.238,58,62,60,56,59,63,63,62,62,52,60.374
F8_7_Non,sil,0.096,52,46,45,45,43,41,39,--undefined--,--undefined--,--undefined--,43.988
F8_8_Def,sil,0.081,--undefined--,--undefined--,--undefined--,--undefined--,28,28,30,34,46,55,34.438
F8_8_Def,dan4,0.074,55,62,68,70,71,72,73,73,73,73,69.695
F8_8_Def,wo,0.15,73,73,73,72,70,69,68,66,64,62,69.266
F8_8_Def,bu,0.12,62,57,47,42,50,58,64,68,68,64,57.544
F8_8_Def,zhi1,0.16,64,54,49,52,51,54,67,68,68,69,58.76
F8_8_Def,dao4,0.11,69,68,68,68,68,68,68,68,66,65,67.666
F8_8_Def,zen3,0.16,65,59,51,43,47,61,61,59,55,56,55.174
F8_8_Def,me,0.08,56,55,55,56,57,57,57,57,56,56,56.056
F8_8_Def,yong4,0.206,56,56,57,60,62,61,59,56,52,44,56.863
F8_8_Def,sil,0.068,44,39,35,31,29,29,--undefined--,--undefined--,--undefined--,--undefined--,33.747
F8_8_Non,sil,0.1,--undefined--,--undefined--,--undefined--,26,26,29,30,29,40,56,32.004
F8_8_Non,dan4,0.105,56,68,74,77,77,75,74,74,73,73,73.064
F8_8_Non,wo,0.11,73,73,72,70,70,69,68,68,67,66,69.624
F8_8_Non,bu,0.08,66,65,63,60,58,61,66,69,68,66,64.14
F8_8_Non,zhi1,0.09,66,63,63,65,69,71,71,72,72,72,68.313
F8_8_Non,dao4,0.08,72,72,72,73,73,71,70,69,67,64,70.483
F8_8_Non,zen3,0.09,64,62,61,63,65,65,63,61,61,61,62.636
F8_8_Non,me,0.09,61,60,59,60,60,59,58,58,59,60,59.149
F8_8_Non,yong4,0.258,60,63,65,71,70,68,62,58,62,50,63.609
F8_8_Non,sil,0.085,50,44,42,41,40,38,37,--undefined--,--undefined--,--undefined--,41.529
F8_9_Def,sil,0.093,--undefined--,--undefined--,--undefined--,31,33,32,30,31,44,54,35.262
F8_9_Def,dan4,0.102,54,61,69,72,73,74,74,75,75,74,70.725
F8_9_Def,wo,0.09,74,74,73,74,74,73,73,72,71,70,72.75
F8_9_Def,mei2,0.13,70,70,70,70,70,70,71,72,72,72,70.571
F8_9_Def,you3,0.15,72,71,70,70,70,69,69,69,67,57,68.997
F8_9_Def,ting1,0.24,57,53,57,54,45,64,73,72,70,57,60.295
F8_9_Def,qing1,0.25,57,53,60,54,46,49,70,72,72,67,59.838
F8_9_Def,chu,0.261,67,53,54,55,48,56,66,64,61,44,56.752
F8_9_Def,sil,0.076,44,38,36,37,38,37,--undefined--,--undefined--,--undefined--,--undefined--,37.616
F8_9_Non,sil,0.101,--undefined--,--undefined--,--undefined--,34,30,29,30,33,49,65,36.598
F8_9_Non,dan4,0.094,65,73,77,80,80,79,78,77,76,75,76.721
F8_9_Non,wo,0.07,75,75,75,74,73,73,72,71,71,70,73.017
F8_9_Non,mei2,0.11,70,68,68,69,69,69,69,69,70,72,69.048
F8_9_Non,you3,0.12,72,72,73,72,72,71,70,69,62,54,69.436
F8_9_Non,ting1,0.17,54,57,55,53,55,70,72,71,69,66,62.559
F8_9_Non,qing1,0.23,66,56,58,54,68,73,73,73,73,67,66.343
F8_9_Non,chu,0.22,67,58,55,48,48,61,59,57,63,52,56.458
F8_9_Non,sil,0.07,52,46,44,42,41,40,--undefined--,--undefined--,--undefined--,--undefined--,43.438
F9_10_Def,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,33,31,31,36,41,50,35.831
F9_10_Def,dan4,0.12,50,57,58,64,66,67,68,69,69,68,64.159
F9_10_Def,shi,0.12,68,67,63,57,55,58,64,66,65,64,62.227
F9_10_Def,wo,0.13,64,63,64,64,64,64,64,64,63,60,63.494
F9_10_Def,shen1,0.17,60,59,61,61,53,64,66,66,66,64,62.147
F9_10_Def,ti3,0.13,64,59,52,48,56,64,66,64,57,54,58.263
F9_10_Def,bu,0.08,54,54,54,56,59,62,63,63,64,62,59.123
F9_10_Def,tai,0.15,62,54,51,59,62,64,65,65,64,61,60.516
F9_10_Def,shu1,0.22,61,54,57,59,59,51,61,66,65,61,59.048
F9_10_Def,fu2,0.191,61,52,50,52,52,45,58,59,53,40,52.558
F9_10_Def,sil,0.088,40,37,38,38,37,37,40,--undefined--,--undefined--,--undefined--,37.986
F9_10_Non,sil,0.045,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,39,45,51,43.227
F9_10_Non,dan4,0.12,51,58,63,65,66,66,67,67,67,67,64.321
F9_10_Non,shi,0.13,67,64,58,59,59,56,58,65,66,66,61.356
F9_10_Non,wo,0.1,66,66,65,63,63,63,61,60,60,59,62.656
F9_10_Non,shen1,0.18,59,57,60,58,62,65,65,64,64,63,61.68
F9_10_Non,ti3,0.13,63,57,52,51,61,62,60,59,57,56,57.464
F9_10_Non,bu,0.09,56,53,49,46,49,57,62,64,62,56,55.293
F9_10_Non,tai,0.12,56,54,62,66,65,65,65,65,64,63,62.976
F9_10_Non,shu1,0.2,63,57,58,61,57,49,63,64,64,61,59.716
F9_10_Non,fu2,0.214,61,48,51,47,47,65,64,63,56,52,55.348
F9_10_Non,sil,0.101,52,43,38,36,34,32,31,--undefined--,--undefined--,--undefined--,37.025
F9_1_Def,sil,0.785,--undefined--,37,29,25,26,25,26,27,26,49,29.86
F9_1_Def,tu2,0.11,49,54,50,44,46,58,64,65,64,64,55.757
F9_1_Def,shu1,0.13,64,63,61,61,64,66,66,65,60,53,62.702
F9_1_Def,guan3,0.14,53,42,54,67,70,71,71,71,71,71,64.205
F9_1_Def,li,0.14,71,70,69,68,69,69,69,69,68,65,68.807
F9_1_Def,hao3,0.12,65,62,62,62,64,65,65,64,65,66,63.888
F9_1_Def,xiang4,0.14,66,64,58,57,54,63,68,68,68,67,62.768
F9_1_Def,mei2,0.13,67,67,66,66,66,68,69,70,71,71,67.969
F9_1_Def,you,0.12,71,70,69,68,68,67,66,65,63,62,67.026
F9_1_Def,zhe4,0.14,62,58,51,56,56,66,66,65,59,53,59.608
F9_1_Def,ben3,0.13,53,49,48,60,65,65,64,64,63,63,59.533
F9_1_Def,shu,0.308,63,59,63,60,52,65,64,63,58,40,59.983
F9_1_Def,sil,0.087,40,38,37,35,32,33,--undefined--,--undefined--,--undefined--,--undefined--,35.378
F9_1_Non,sil,0.095,--undefined--,--undefined--,--undefined--,34,36,38,39,48,58,61,44.082
F9_1_Non,tu2,0.08,61,57,50,55,63,67,69,69,69,69,62.808
F9_1_Non,shu1,0.13,69,66,61,61,61,63,67,67,65,59,63.816
F9_1_Non,guan3,0.21,59,55,71,77,75,74,72,70,71,71,69.896
F9_1_Non,li,0.13,71,72,74,74,74,73,73,73,71,68,72.675
F9_1_Non,hao3,0.12,68,64,64,66,69,70,69,69,68,67,67.373
F9_1_Non,xiang4,0.15,67,65,63,65,63,67,71,71,72,70,67.244
F9_1_Non,mei2,0.17,70,69,69,70,71,71,73,75,75,74,71.606
F9_1_Non,you,0.11,74,75,76,76,76,75,75,74,74,73,75.141
F9_1_Non,zhe4,0.13,73,67,60,63,64,72,73,72,71,65,67.875
F9_1_Non,ben3,0.15,65,63,63,67,68,67,65,61,60,63,64.326
F9_1_Non,shu,0.31,63,61,62,62,60,66,67,66,63,49,62.801
F9_1_Non,sil,0.095,49,43,41,38,34,31,30,--undefined--,--undefined--,--undefined--,37.104
F9_2_Def,sil,0.16,--undefined--,--undefined--,47,36,27,26,25,26,31,52,32.241
