Filename,Segment label,Beginning,End,H1-H2,H1-A1,H1-A2,H1-A3,H1-H2,H1-A1,H1-A2,H1-A3,H1-H2,H1-A1,H1-A2,H1-A3
M10_5_Non,b,0.345,0.405,15.9150545,30.41257098,49.88724362,49.88724362,12.32156937,11.30450897,44.24958372,35.12462682,4.359972231,2.585419702,17.03307828,23.93564378
M10_5_Non,u,0.405,0.445,6.44389644,6.44389644,18.92426508,33.64188996,3.239852141,4.532878731,17.09372369,30.43298827,11.36827009,5.775903766,23.5645081,37.62918259
M10_5_Non,zh,0.445,0.495,20.65655028,1.603289106,30.889295,55.76037987,16.750645,1.493725351,34.70856064,30.54805987,5.508542422,6.066623902,17.04286129,32.5877413
M10_5_Non,i1,0.495,0.535,-0.168751018,-0.168751018,18.05888598,22.47589691,-2.512525174,-2.512525174,15.54187961,25.7846004,-1.946704069,-1.946704069,16.06165981,27.31436162
M10_5_Non,d,0.535,0.595,22.90084468,4.100824285,43.28639064,49.99454009,23.50496349,0,44.23291588,54.29298102,-1.047721899,-1.01918501,17.05826471,30.90655723
M10_5_Non,ao4,0.595,0.695,-0.285837682,-5.545174562,3.15798958,17.89167778,-1.146399794,-7.356942839,-1.935722197,19.89082092,1.517013473,-0.844880039,-4.167968539,20.26314674
M10_5_Non,h,0.695,0.805,16.87308668,11.37164969,8.208366516,33.14016757,3.05565461,2.548267802,18.68569021,19.00917235,7.742425373,13.18550573,37.99215083,40.79383179
M10_5_Non,ui4,0.805,0.945,-2.195102476,15.19556361,14.17442051,24.36845229,0.162583954,0.162583954,14.42690753,22.02190777,4.478470852,4.478470852,19.65634266,24.46171105
M10_5_Non,yi4,0.945,0.975,6.385586883,6.627211068,17.44411466,18.82876375,9.35325293,8.11369709,20.46603091,23.80543354,26.43344283,2.187130522,42.77413595,46.5729552
M10_5_Non,d,0.975,1.045,18.21722331,21.41266488,44.11365218,49.3388277,13.36215491,22.07672083,28.30482347,30.14049494,12.34682748,12.34682748,25.98523176,26.59803274
M10_5_Non,i4,1.045,1.135,10.38504771,10.38504771,17.21597411,17.68808008,6.31464576,6.31464576,19.36452328,19.20162974,22.82907118,22.82907118,40.55679923,44.53526059
M10_5_Non,d,1.135,1.185,13.21416521,11.49960645,41.34706198,38.85843356,0.43856269,3.181049313,23.36479542,24.99468455,-4.631095601,0.776470174,13.22093748,14.12205086
M10_5_Non,ian3,1.185,1.408933369,-2.582503752,-0.621537771,14.97789219,18.64616057,-2.009124254,-1.248502273,12.07910554,23.51802642,10.47192583,15.92513282,24.44763753,41.82311576
M10_5_Non,sil,1.408933369,1.512,0,0,0,0,0,0,0,0,0,0,0,0
M10_6_Def,sil,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0
M10_6_Def,d,0.065,0.105,0,0,0,0,0,0,0,0,0,0,0,0
M10_6_Def,an4,0.105,0.175,9.572169295,6.584097629,24.83854634,31.45660765,8.490572872,3.468581038,12.16732389,24.35791446,7.345527785,6.897668298,12.40676279,30.05595386
M10_6_Def,wo,0.175,0.405,3.120695116,27.61383132,13.76923523,45.68469385,3.467531576,24.83148322,6.897052547,48.33711709,8.604619963,15.8637278,13.99370719,46.57927333
M10_6_Def,f,0.405,0.485,29.44571279,2.139802737,52.39957059,52.90205525,12.46139596,15.03432542,31.13333142,31.51466222,17.58663642,22.39550082,34.6857783,41.06861987
M10_6_Def,ou3,0.485,0.545,6.125517917,11.2782528,19.00284969,34.7931152,8.402244078,12.54890703,20.77179238,33.61434998,24.1803863,10.11963045,29.39150553,58.90710456
M10_6_Def,t,0.545,0.585,19.30059425,2.288755408,50.13934641,53.09450007,19.22909745,0,33.79148522,37.35324879,13.92548089,27.21800341,28.15227323,37.56933749
M10_6_Def,ai,0.585,0.695,20.69823227,11.87878397,21.07228335,45.04651551,11.2893062,9.723988659,15.46657655,30.57911025,7.118352578,12.86819309,19.63610116,26.21826759
M10_6_Def,m,0.695,0.785,6.796537685,6.796537685,32.58652949,38.82083847,4.898243118,4.898243118,27.86699285,31.71803826,0.467004381,4.120116629,27.01426528,26.70545352
M10_6_Def,ing2,0.785,0.915,1.660505336,1.974084564,23.22678019,23.01513979,4.249389459,4.249389459,30.07459871,31.77378222,18.40619095,16.14062148,43.7972303,60.30496281
M10_6_Def,b,0.915,0.965,16.80009343,37.65884763,47.80929717,66.27877665,5.586297019,3.830017287,18.24563872,30.81269197,6.968440073,2.336283709,10.82220912,22.10059029
M10_6_Def,ai,0.965,1.075,6.985352978,6.193428507,12.52880344,22.62412821,7.256588323,8.48122811,11.43875242,24.25655852,10.26724787,8.325583882,25.95284034,35.59829485
M10_6_Def,q,1.075,1.215,20.37963904,26.12640345,29.66548117,36.27993934,-10.11304632,-4.171982159,-22.7580748,-21.34751901,17.17413352,26.14858417,13.04458414,20.2836337
M10_6_Def,i,1.215,1.245,12.23655126,12.23655126,29.66346228,34.02808469,10.58301435,3.311473629,38.01856678,35.75492741,14.4245831,0.317390246,45.78331007,45.61802476
M10_6_Def,zh,1.245,1.275,24.35792537,0,52.11159408,37.14260865,26.68137299,1.414691782,38.06653484,38.78145452,7.820413733,2.937897496,30.87394176,38.24473567
M10_6_Def,ong1,1.275,1.395,13.30503805,13.30503805,24.50547643,39.49901843,14.77418115,33.58744553,25.10487594,41.048165,19.18523889,13.37649593,32.36197889,32.36197889
M10_6_Def,d,1.395,1.435,17.22188618,12.23353832,30.32595141,32.91154109,17.8206577,11.67998251,31.67146795,59.97470558,7.635151333,11.61837605,19.36160214,31.06223125
M10_6_Def,e,1.435,1.525,7.232161033,2.459256247,12.34413204,28.05703771,3.826550276,3.136079758,13.18901432,24.17232791,1.119615959,1.121658405,17.51689395,21.57995617
M10_6_Def,yuan2,1.525,1.725,3.580308242,6.00518439,26.82863176,28.24706606,3.181603116,1.767110692,11.42248618,26.09380139,7.02572261,5.252845244,17.06612721,25.10703836
M10_6_Def,l,1.725,1.805,11.77696382,11.77696382,26.45167792,19.87913846,17.08117881,12.77309409,28.07025369,33.70667793,7.870957711,10.83623699,23.08512206,19.56427985
M10_6_Def,i3,1.805,1.982090149,3.197050806,12.83660624,30.2360958,28.91142517,12.76488901,7.627495511,41.65172369,38.10445822,12.56842622,8.372221878,35.13306931,43.31453996
M10_6_Def,sil,1.982090149,2.0800625,0,0,0,0,0,0,0,0,0,0,0,0
M10_6_Non,sil,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0
M10_6_Non,d,0.075,0.105,0,0,0,0,0,0,0,0,1.083361712,17.78877914,24.35038572,33.20721548
M10_6_Non,an4,0.105,0.155,4.085824465,-3.985746833,4.612578259,21.15966282,5.4689622,-0.56493033,4.187627968,21.75547939,5.712858323,2.268910926,4.632043,22.95058755
M10_6_Non,wo,0.155,0.335,7.686343622,-0.183269957,3.05282866,33.37638797,2.354871666,-3.253974877,0.566454727,26.83224016,6.911500264,13.38375309,36.62019016,41.65424582
M10_6_Non,f,0.335,0.395,17.79167362,26.13518295,49.2272369,61.2337012,5.415663749,23.87627438,28.17245931,31.14672355,0.858984674,4.165095335,13.99139883,31.48083509
M10_6_Non,ou3,0.395,0.435,2.283790074,6.644665992,13.84514151,28.90529723,4.024971563,4.521011998,14.54749809,28.49107835,10.64252473,12.68051353,20.14329887,37.73206209
M10_6_Non,t,0.435,0.485,10.68411643,10.96169066,27.77042134,35.55476712,1.247885433,-0.706543734,13.73148954,19.5866051,16.740065,11.83191919,24.65292568,30.81014372
M10_6_Non,ai,0.485,0.575,19.96967508,8.896599122,16.51792669,37.43725453,14.00694019,13.92405153,15.5179172,28.55987795,8.943135224,5.697938496,12.4400831,21.26630972
M10_6_Non,m,0.575,0.645,7.290912096,7.290912096,34.53670744,32.81015106,1.345538394,1.345538394,22.55202792,25.84570146,-2.693958162,-1.584442865,17.95955512,22.78267853
M10_6_Non,ing2,0.645,0.735,-2.348649387,10.77317309,14.37776955,21.36396404,-0.204122751,9.083534572,18.81768438,22.43131592,10.15208886,13.7090092,30.9135886,25.06526862
M10_6_Non,b,0.735,0.795,26.62198216,0.83607036,33.8843041,33.68565998,15.84602076,15.84602076,27.51078501,40.97601077,3.987031758,-1.492394241,7.718533804,18.87731407
M10_6_Non,ai,0.795,0.885,3.521401715,-1.000627351,7.385925584,14.68334255,4.614137066,2.315235681,10.34610868,16.55291901,10.92104472,5.45337058,24.93096514,30.28828989
M10_6_Non,j,0.885,0.975,6.064132769,13.21973316,15.61854872,24.98167171,11.61160709,6.707879272,15.3962033,5.645806916,20.11036505,17.61288776,10.40931584,10.40931584
M10_6_Non,i1,0.975,1.015,8.281580009,8.281580009,19.01503734,25.01647239,8.704409419,8.704409419,18.41149954,28.21344564,19.42588717,1.188882408,32.57833418,26.35071836
M10_6_Non,zh,1.015,1.055,15.61401443,0,29.33013175,27.02817309,13.10776263,6.25265535,27.89275794,27.4451783,11.59399696,11.59399696,19.56759077,30.04930596
M10_6_Non,ong1,1.055,1.115,12.90313501,12.90313501,23.84173363,31.04416223,14.56614067,14.95492311,18.8009324,27.45680598,24.0014296,13.84058301,41.50792046,28.19762909
M10_6_Non,d,1.115,1.165,20.17051415,13.24079373,25.66596007,25.66596007,19.12166899,24.04706767,25.20704226,35.10503875,11.33805924,5.463079632,18.97789396,31.71757897
M10_6_Non,e,1.165,1.255,7.519512541,0.953179815,15.11184059,26.57614637,2.841535056,12.34055194,10.18988005,20.32680487,-3.744984163,-3.917137436,10.87125774,15.99281887
M10_6_Non,yuan2,1.255,1.415,-4.317672295,-0.199490866,15.06762185,21.25782497,-1.120380704,7.668354191,13.50866121,20.62939073,7.618729154,3.316400546,8.396421702,18.7169637
M10_6_Non,l,1.415,1.515,8.939563238,8.939563238,23.0620005,28.75360506,12.17387114,14.51767423,36.33345717,23.28808116,8.185576678,14.1993697,22.46978301,22.947239
M10_6_Non,i3,1.515,1.682230221,-1.405856009,1.918998872,23.19253762,18.15144982,1.537184169,1.132714834,27.56884978,31.5253372,9.998834972,12.58676075,22.00198006,22.95186051
M10_6_Non,sil,1.682230221,1.7840625,0,0,0,0,0,0,0,0,0,0,0,0
M10_7_Def,sil,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0
M10_7_Def,d,0.095,0.125,0,0,0,0,0,0,0,0,0,0,0,0
M10_7_Def,an4,0.125,0.255,7.239903082,5.129518336,12.50136838,25.13925082,9.653081778,14.30468734,8.945714577,28.12282022,8.146224557,15.86202779,37.157509,36.281134
M10_7_Def,wo,0.255,0.355,10.33055708,3.024492613,41.78291016,37.77333876,8.809376152,5.435558729,9.569626876,32.78432235,11.32408306,11.32408306,15.57614186,29.33859081
M10_7_Def,zh,0.355,0.455,9.323505766,1.956750575,5.452774393,19.21070629,18.33312197,20.09717884,12.40973583,27.50160923,-2.372953298,9.187462892,15.70977999,13.39746762
M10_7_Def,ao3,0.455,0.565,0.244114293,-0.955843044,6.649015011,16.75676027,-2.837360397,-9.720918433,-3.280079398,20.49608632,3.536730629,8.598697284,32.97716103,32.97716103
M10_7_Def,b,0.565,0.645,13.57023393,29.63306129,48.94515088,50.64915845,-3.524476802,3.733748883,13.98969638,21.03264735,3.932443831,15.69214134,29.55147641,28.29907911
M10_7_Def,u,0.645,0.675,-0.238983462,-1.198649432,14.94969861,28.04396846,4.194943966,4.194943966,21.00655576,31.06250113,15.40649811,7.054292067,31.42338908,32.62696109
M10_7_Def,d,0.675,0.725,19.54159614,7.436174014,36.93658161,37.70313813,23.59714739,23.59714739,36.27165527,37.77909248,3.220962249,-4.770512396,5.56331577,17.46888924
M10_7_Def,ao,0.725,0.825,4.151029409,-4.13069941,4.945526279,23.09157641,5.814363517,-3.653733866,2.034258177,24.25664143,8.832848401,0.265775894,13.31023531,27.68729586
M10_7_Def,n,0.825,0.915,8.285094777,21.74477672,27.57817488,27.17691945,4.744577301,15.74777967,24.46818156,26.60549965,3.247714276,4.469704812,7.638522691,20.15249103
M10_7_Def,ei4,0.915,0.965,2.551827947,5.669554419,10.33451285,18.77005248,1.951444093,5.184646936,14.03418397,20.39178741,1.620575453,3.052603187,26.94649011,28.41568938
M10_7_Def,g,0.965,1.035,12.15443526,12.85499512,31.5031538,40.60274905,12.17292698,19.14278795,22.35401205,41.86745117,-0.238875823,-0.675028552,5.955750062,25.48338382
M10_7_Def,e,1.035,1.065,-3.428831396,-3.541969121,7.868009579,23.5981073,-1.387703692,-5.609907215,2.687073715,28.00161802,6.994403798,2.072154147,8.451662427,32.12710262
M10_7_Def,wang3,1.065,1.275,2.792355827,2.179308867,8.394686468,41.00581046,0.657724813,-1.416654963,0.076464866,28.14707834,11.25203336,13.14048665,26.99949079,33.69180153
M10_7_Def,zh,1.275,1.365,9.657699945,8.363807511,36.89163658,45.5103787,12.19634969,3.236312668,3.197029195,4.506169563,1.623883698,-0.498513798,9.000571497,21.35594172
M10_7_Def,an4,1.365,1.517025622,0.491331512,-1.84572017,7.47296197,23.28112037,5.268325807,7.71251833,17.85539336,33.87939107,13.43398642,21.93455358,30.07777358,45.15195814
M10_7_Def,sil,1.517025622,2.17025,0,0,0,0,0,0,0,0,0,0,0,0
M10_7_Non,sil,0,0.065928991,0,0,0,0,0,0,0,0,0,0,0,0
M10_7_Non,d,0.065928991,0.085,0,0,0,0,10.25361229,9.315488814,39.12712327,11.22812864,14.83791038,13.87877223,30.74293798,25.97189299
M10_7_Non,an4,0.085,0.165,7.368672495,3.007359366,16.18956365,35.88940308,8.006894811,1.818374274,6.040641483,31.61367465,10.42254132,18.64750031,6.94068212,35.74723405
M10_7_Non,wo,0.165,0.255,8.987654117,12.72320056,5.795805577,40.60136962,7.612246128,6.119478366,12.00128224,37.34544733,8.803843552,8.803843552,14.86849086,33.75710453
M10_7_Non,zh,0.255,0.335,5.761655086,15.42802182,12.39905719,22.65523653,14.28804914,11.62885486,13.48547815,12.27141162,10.874527,9.137361464,20.02220024,23.71445954
M10_7_Non,ao3,0.335,0.435,3.421673141,1.068895451,9.463915249,21.91496569,0.21367881,-4.957483819,0.114234587,23.83241456,9.835071654,7.869599337,36.26789785,40.43861996
M10_7_Non,b,0.435,0.475,16.75612568,22.67007806,44.74303058,44.4220733,11.19093126,22.49287751,35.69640389,41.72702059,10.31413801,12.77914962,25.27711825,42.55667912
M10_7_Non,u,0.475,0.505,4.266651503,0.622788625,14.34075887,32.56880281,6.813335473,2.100030784,12.64089032,25.37483012,5.364018,6.655162873,21.36230744,36.68258389
M10_7_Non,d,0.505,0.535,13.37445793,4.850615835,32.45850259,39.96750069,10.68881903,17.17797896,27.05151228,39.75195735,2.592868927,2.664071141,13.57125871,26.25152897
M10_7_Non,ao,0.535,0.635,3.753199331,-1.892419115,6.668579909,18.11385782,6.960003338,2.020821173,-0.163741458,21.60909539,9.879676236,25.87574798,11.11184578,36.09136399
M10_7_Non,n,0.635,0.685,29.97907391,15.39560188,33.58477411,35.53187743,19.28509063,35.1548367,31.28655187,31.36135141,9.845312277,3.917463542,15.6055893,30.39054358
M10_7_Non,e2,0.685,0.735,9.010433893,3.206630212,10.88833817,26.56250037,6.93240997,3.421350248,11.44346991,24.99890958,10.18155891,11.47849662,18.82231521,28.35260373
M10_7_Non,g,0.735,0.785,16.10959005,18.29888986,34.73939485,33.58724615,11.33229246,11.33229246,22.41331292,34.02870429,4.061996189,-0.873390585,15.25681706,26.07180184
M10_7_Non,e,0.785,0.915,3.853076045,-1.114505956,4.043628603,26.61325169,2.792234329,-1.565158127,2.409296082,35.69164673,4.250812341,5.824702545,7.886549165,35.12683138
M10_7_Non,wang3,0.915,0.985,10.37517694,11.62489605,12.51962108,41.86253195,13.13979661,10.78121453,22.15191244,39.12505671,3.208453489,13.06328586,33.03226929,33.48669648
M10_7_Non,zh,0.985,1.075,13.80023885,24.27573475,47.91913295,64.33362085,-3.36360344,-0.499723101,1.477518847,-2.898693899,2.760863879,2.374220876,11.74403114,22.60775277
M10_7_Non,an4,1.075,1.205670719,4.240974419,-0.700436066,10.84419033,26.84093925,8.22086217,10.9542221,14.90204904,27.48328412,3.316925505,17.21353012,24.21183534,29.53561304
M10_7_Non,sil,1.205670719,1.3368125,0,0,0,0,0,0,0,0,0,0,0,0
M10_8_Def,sil,0,0.079535579,0,0,0,0,0,0,0,0,0,0,0,0
M10_8_Def,d,0.079535579,0.105,0,0,0,0,0,0,0,0,3.50088456,3.792453564,14.03521672,25.38991413
M10_8_Def,an4,0.105,0.275,6.607051419,13.00630827,11.92801155,32.54511394,6.796536864,6.653072971,9.784176164,34.49132796,5.055538256,4.176993114,13.08972234,39.47334048
M10_8_Def,wo,0.275,0.435,2.397530024,7.218270193,10.94662073,44.06793667,4.487854319,1.456952282,5.323396676,42.10418639,7.41904208,4.625934599,11.06814913,38.62555399
M10_8_Def,b,0.435,0.525,21.05679595,22.95983387,48.62365684,49.26303722,6.119782917,4.725624492,22.66503146,26.87127669,12.18293579,8.601235067,16.34210628,22.20681574
M10_8_Def,u,0.525,0.585,8.142077682,12.59076725,26.36813395,43.43648711,0.114484796,0.114484796,20.30970219,32.12580925,9.500841703,14.88954795,28.53132626,42.01564756
M10_8_Def,zh,0.585,0.645,17.33938604,1.433743853,29.27978831,43.84430872,22.61854332,1.752685993,41.71778191,40.31415831,5.741203125,6.037384242,26.8390114,30.71052689
M10_8_Def,i1,0.645,0.695,0.046977447,0.046977447,23.75058198,28.46194903,-0.054153793,-0.054153793,23.10933875,26.29785246,6.695356417,9.642517552,37.18419825,41.24402095
M10_8_Def,d,0.695,0.755,13.75202631,3.544470287,42.98194483,44.21167428,16.74670102,12.86541964,43.94414526,45.86107749,4.473478129,16.12180958,15.62395492,28.27359959
M10_8_Def,ao4,0.755,0.895,4.28989357,-0.70045686,11.27216106,31.54655564,4.659642329,-3.1031093,2.72895693,31.35306814,5.797323189,-1.142710831,13.12674562,32.65816968
M10_8_Def,z,0.895,0.995,17.34625415,23.95636874,20.9455448,38.86395268,12.02048544,8.272425225,14.07459982,5.19182873,13.3732216,9.349835088,23.43405891,36.16181498
M10_8_Def,en3,0.995,1.075,9.210251657,9.210251657,29.96489982,44.65871698,7.445545725,7.445545725,29.75116498,38.18884092,7.305610861,21.54212026,34.51814118,40.53816411
M10_8_Def,m,1.075,1.145,6.259488504,19.91923592,37.69555121,39.22808119,1.260698201,3.238247202,1.818928541,32.88517914,6.580508979,-1.194757287,11.2723059,43.31297976
M10_8_Def,e,1.145,1.195,6.165500507,4.094127401,14.96864337,23.70955475,4.410728108,4.113582374,15.92978133,18.79796238,4.241786581,6.155758414,25.30029253,25.30029253
M10_8_Def,yong4,1.195,1.43126461,8.145933831,8.145933831,25.60796385,38.19984851,4.126751929,7.820650372,13.7890783,39.49342636,-1.656448459,4.852905955,27.23912988,35.84351643
M10_8_Def,sil,1.43126461,1.57725,0,0,0,0,0,0,0,0,0,0,0,0
M10_8_Non,sil,0,0.088700703,0,0,0,0,0,0,0,0,0,0,0,0
M10_8_Non,d,0.088700703,0.115,0,0,0,0,7.944151746,11.24677377,25.48165774,36.00083453,3.099295231,-1.90899094,14.18427061,27.42609326
M10_8_Non,an4,0.115,0.185,5.267905438,-1.529013457,3.816052598,24.35040341,6.653823841,1.099420383,6.780516448,21.33147287,10.19930531,0.490989525,3.780900782,30.49596389
M10_8_Non,wo,0.185,0.315,10.91843348,0.155086098,8.894642427,45.66221368,7.050961631,1.326567234,9.127773229,30.67986482,9.346660955,15.3024396,48.95250655,38.20551599
M10_8_Non,b,0.315,0.395,15.96013571,29.1192804,54.98994445,54.98994445,23.7834533,12.75304442,31.1467714,29.37955044,3.931378712,4.286138466,7.561631272,18.69337701
M10_8_Non,u,0.395,0.435,3.773155825,8.501114002,19.53159499,33.00665762,1.048685664,1.048685664,17.34784109,29.43417593,8.763761584,4.941429829,28.132934,44.89621083
M10_8_Non,zh,0.435,0.495,15.74754558,3.927254161,23.09369768,47.20598531,18.54915504,0.058327873,33.1714761,38.37054977,10.66953921,12.61885165,29.85582554,36.20439445
M10_8_Non,i1,0.495,0.525,4.38771979,4.38771979,22.54872157,34.14646463,5.464669654,5.464669654,26.73035003,30.25768094,17.21592088,2.209290154,39.51794878,40.83938729
M10_8_Non,d,0.525,0.575,17.85862578,2.265219793,47.91550263,50.8179001,20.57936919,1.707308019,33.76857093,36.49772466,3.419912107,3.419912107,19.86674455,35.71327845
M10_8_Non,ao4,0.575,0.675,6.647167468,-0.96853086,6.119795463,30.34278938,5.412762389,-2.18020435,2.389570613,33.02404013,8.701277134,10.55743905,17.59774207,33.96560227
M10_8_Non,z,0.675,0.755,14.001156,16.31879578,22.04354638,48.24070143,22.10814254,19.08408872,33.50744204,27.08845966,12.2269699,12.2269699,24.95526898,36.46767267
M10_8_Non,en3,0.755,0.795,6.998378902,7.848477538,23.28168123,39.26401295,13.93454615,13.93454615,25.93838375,41.50843232,8.228767979,1.701887028,29.60584543,32.80408385
M10_8_Non,m,0.795,0.885,9.176732993,16.57221867,34.26375256,34.26375256,4.636310889,1.427411325,4.419641945,31.93426885,8.302733461,0.329227823,14.79881354,28.67890904
M10_8_Non,e,0.885,0.915,4.353319435,5.655036856,12.98355329,18.92436549,20.88615502,10.21654056,16.35186408,16.20528835,5.118819452,4.962877062,19.0024329,23.08944958
M10_8_Non,yong4,0.915,1.133697431,8.570873819,13.06427478,21.77201653,21.77201653,2.963085586,27.07021437,22.13498882,40.96698023,-5.434744412,2.170300455,29.42906443,31.84737405
M10_8_Non,sil,1.133697431,1.368,0,0,0,0,0,0,0,0,0,0,0,0
M10_9_Def,sil,0,0.085221597,0,0,0,0,0,0,0,0,0,0,0,0
M10_9_Def,d,0.085221597,0.115,0,0,0,0,0,0,0,0,23.25006409,19.97669049,25.36415391,38.00681428
M10_9_Def,an4,0.115,0.285,8.35736295,7.494762582,14.99779641,27.11541274,11.28587712,24.44796244,12.38511829,30.78347496,10.08596034,8.647363566,42.87546897,42.05792779
M10_9_Def,wo,0.285,0.445,7.136691877,13.1279214,12.49993021,46.27105121,5.779393368,6.42036739,11.05273675,37.31833328,7.711831929,4.741285359,11.43479217,36.72509469
M10_9_Def,m,0.445,0.575,9.557602033,15.20816835,27.96702961,38.64519659,5.575796995,5.575796995,40.89321154,31.00147541,4.763309851,10.47839194,19.02226705,30.27749615
M10_9_Def,ei2,0.575,0.665,5.436765221,8.254714535,17.5757016,28.20804409,8.825529151,9.414756825,14.28341406,20.68405806,6.670785644,11.23765297,16.92488024,17.82034326
M10_9_Def,you3,0.665,0.835,8.477931363,10.78717492,20.51981561,27.11802207,8.488065445,1.734814012,12.84613438,33.83640717,13.46924689,13.46924689,26.98155884,48.06750958
M10_9_Def,t,0.835,0.975,17.18890159,24.98308749,28.39287556,36.00159605,7.252858432,11.49384141,-0.103170694,-2.347031075,10.22260241,16.60304409,13.98773139,8.168419631
M10_9_Def,ing1,0.975,1.055,18.46649994,28.24222461,36.76893663,33.32319903,20.33426131,24.16624478,40.09752994,42.22055348,23.75518053,8.893930688,48.79832642,49.58598113
M10_9_Def,q,1.055,1.155,14.74660071,34.77920667,27.81385861,24.49547572,10.17929322,8.491672137,8.791370922,-4.28369658,7.162976798,6.964686971,2.994945912,10.34470456
M10_9_Def,ing1,1.155,1.305,11.50718934,11.50718934,26.02747843,30.86084418,14.71056686,22.81353206,29.33450214,31.84062978,12.9180061,17.46566989,30.94582819,37.1459013
M10_9_Def,ch,1.305,1.455,10.72447854,3.351956593,10.88963901,16.45780424,2.767980785,-8.221911035,4.967347308,11.35274383,18.89792268,7.972090907,23.37629955,32.17311576
M10_9_Def,u,1.455,1.591051424,6.648899935,14.4616186,46.69330693,42.96550419,7.651718051,10.49373998,38.88088986,43.84286048,0,0,0,0
M10_9_Def,sil,1.591051424,1.728,0,0,0,0,0,0,0,0,0,0,0,0
M10_9_Non,sil,0,0.097732795,0,0,0,0,0,0,0,0,0,0,0,0
M10_9_Non,d,0.097732795,0.125,0,0,0,0,0.930079197,1.48753546,18.52475761,20.38528268,-0.969468842,-7.194237705,5.950873631,21.27316977
M10_9_Non,an4,0.125,0.175,1.635856544,-7.550410101,3.42766549,20.46446819,1.738778507,-5.722905456,-0.283852866,18.01285201,2.95010864,-5.245087586,-4.756372225,20.50551342
M10_9_Non,wo,0.175,0.275,4.142801821,0.831913303,6.273189454,30.37237951,3.785404894,-2.490154255,-1.300913263,26.93296408,5.679408331,-3.053865081,1.975629096,28.84177355
M10_9_Non,m,0.275,0.365,6.732742111,13.50619688,40.95196958,31.48889377,12.47980716,12.47980716,21.58885646,21.58885646,10.71838217,18.63812177,20.68635423,25.90922537
M10_9_Non,ei2,0.365,0.395,6.287236939,15.46927785,18.17322603,19.50339003,5.668603815,7.781687864,14.77483177,16.08425661,5.35783329,5.79947922,12.67275158,17.42411297
M10_9_Non,you3,0.395,0.495,5.460589853,23.421696,15.85205374,22.37633916,7.025805501,4.330991697,12.83495462,30.55833827,11.54395194,22.52505781,22.47689089,30.39611495
M10_9_Non,t,0.495,0.585,0.200287537,12.13563866,24.81264653,16.05622902,1.072175951,12.23623394,-9.494709703,-7.772246431,17.86525858,15.00207431,20.66314237,11.26553395
M10_9_Non,ing1,0.585,0.645,14.79084458,23.82061656,24.64216055,24.64216055,18.86521324,10.05490229,31.40661127,37.03171781,30.48642619,4.691477187,46.47704539,53.50491704
M10_9_Non,q,0.645,0.685,19.13605062,0,30.97161634,29.32413981,20.4834092,0,31.08157495,21.57517098,12.45152599,3.702064792,30.50881299,32.73803763
M10_9_Non,ing1,0.685,0.815,11.03119937,34.47507624,24.24831201,31.35968909,10.86134711,33.40929106,24.38771298,28.81856667,11.68839164,11.64255619,32.72330383,37.47373503
M10_9_Non,ch,0.815,0.905,7.534264371,9.742652661,12.8247305,13.53340764,16.80890888,-5.955067695,7.748178398,14.57174593,19.90869169,11.74000874,28.33003223,34.85175873
M10_9_Non,u,0.905,1.005,6.090640398,1.798341583,12.46782462,37.49195032,-0.78095462,-1.275838619,-1.17619256,26.74456658,-0.238373225,-1.989291022,4.330606529,30.03977356
M10_9_Non,sil,1.005,1.1525625,0,0,0,0,0,0,0,0,0,0,0,0
M11_10_Def,sil,0,0.455,0,0,0,0,0,0,0,0,0,0,0,0
M11_10_Def,d,0.455,0.505,0,0,0,0,0,0,0,0,0,0,0,0
M11_10_Def,an4,0.505,0.565,-1.712726416,0.59130027,7.470243303,18.58963948,-0.93122534,2.374159881,11.41053773,26.87174261,0.511333047,11.11259719,11.00235655,28.86316864
M11_10_Def,sh,0.565,0.685,8.601670512,22.69831835,18.34104955,33.26704044,14.27378735,-6.272490299,1.670684197,5.142234419,-11.76764371,-3.636330919,1.362968376,11.1337415
M11_10_Def,i,0.685,0.715,0.389134114,-6.779508822,5.471247976,31.55991556,-0.573109619,-8.473598943,3.337801535,34.28904269,0.339519444,-6.204755013,4.672243867,36.54597772
M11_10_Def,wo,0.715,0.815,4.394968614,12.07611622,21.12950532,47.22053752,-4.222031082,-0.994027085,10.73131874,32.9130736,3.53511048,-1.472264649,5.598465171,19.58937591
M11_10_Def,sh,0.815,0.915,-2.396593513,-22.16115549,-22.16115549,-11.35689965,3.064241766,-25.55464719,-18.10550855,-9.046133795,2.63289973,0.210912055,-5.574549434,6.748605144
M11_10_Def,en1,0.915,0.995,3.412063162,11.42424698,26.07418021,35.72265746,1.655496689,18.95343532,28.19400211,33.39891641,2.933114684,29.78252192,31.6709442,50.9027163
M11_10_Def,t,0.995,1.055,22.69671771,46.02705094,45.1978912,54.42025942,10.98760502,17.9768765,23.85572248,22.2098835,15.3943504,11.03989909,20.65864117,20.23038481
M11_10_Def,i3,1.055,1.085,-1.555167937,0.668251162,24.29088413,29.11739899,-8.207334928,-9.405898269,17.56906784,21.61639439,-2.813371549,-2.813371549,27.35228724,35.62894654
